1.5389 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
14.3518 	WARNING 	User requested fullscreen with size [1366  768], but screen is actually [1440, 900]. Using actual size
15.0018 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7ff03ad55520>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7ff0394e2670>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.0021 	EXP 	window1: mouseVisible = True
15.0021 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
15.0022 	EXP 	window1: recordFrameIntervals = False
15.1677 	EXP 	window1: recordFrameIntervals = True
15.3511 	EXP 	Screen (0) actual frame rate measured at 60.09Hz
15.3511 	EXP 	window1: recordFrameIntervals = False
17.5861 	EXP 	Created Anleitungstext1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='Anleitungstext1', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
17.5864 	EXP 	window1: mouseVisible = True
17.6067 	EXP 	Created Anleitungstext2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='Anleitungstext2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
17.6068 	EXP 	window1: mouseVisible = True
17.6364 	EXP 	Created Cross = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='Kreuz.png', interpolate=True, mask=None, maskParams=None, name='Cross', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.15, 0.1 ]), texRes=128, units='height', win=Window(...))
17.6408 	EXP 	Created CueFigure = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='CueFigure', opacity=1, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.38, 0.22]), texRes=512, units='height', win=Window(...))
17.6451 	EXP 	Created topLeft = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='topLeft', opacity=1, ori=0.0, pos=array([0.1, 0.2]), size=array([0.38, 0.22]), texRes=512, units='height', win=Window(...))
17.6495 	EXP 	Created bottomLeft = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='bottomLeft', opacity=1, ori=0.0, pos=array([ 0.1, -0.2]), size=array([0.38, 0.22]), texRes=512, units='height', win=Window(...))
17.6540 	EXP 	Created topRight = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='topRight', opacity=1, ori=0.0, pos=array([0.6, 0.2]), size=array([0.38, 0.22]), texRes=512, units='height', win=Window(...))
17.6584 	EXP 	Created bottomRight = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='bottomRight', opacity=1, ori=0.0, pos=array([ 0.6, -0.2]), size=array([0.38, 0.22]), texRes=512, units='height', win=Window(...))
17.6710 	EXP 	Created Pfeile = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='Pfeile.png', interpolate=True, mask=None, maskParams=None, name='Pfeile', opacity=1, ori=45.0, pos=array([0.35, 0.  ]), size=array([0.315, 0.191]), texRes=512, units='height', win=Window(...))
17.6711 	EXP 	window1: mouseVisible = True
